,_id,Entity,Name,Address,Type,Country,Federal Register citation,Effective Date,Year,License requirement,License review policy,Alternate Name,Subordinate
55,2bd60dff773328605dfdb023bb6c0da2acd4cc4833ef376026f427da,"Mohammed Marzoghi, 12-20 Albaba Building 119 Road 1507, Manama, Bahrain. (See also addresses in the United Arab (Emirates).",Mohammed Marzoghi," 12-20 Albaba Building 119 Road 1507, Manama, Bahrain. (See also addresses in the United Arab (Emirates).",Human,BAHRAIN,84 FR 61541,2019-11-13,2019,For all items subject to the EAR. (See Â§ 744.11 of the EAR),Presumption of denial,NaN,NaN
56,2bd60dff773328605dfdb023bb6c0da2acd4cc4833ef376026f427da,"Mohammed Marzoghi, TPOFCBâ06WS10, Jebal Ali Free Zone, Dubai, U.A.E.; and C21 Gate No 4, Ajman, U.A.E. (see also address under Bahrain)",Mohammed Marzoghi," TPOFCBâ06WS10, Jebal Ali Free Zone, Dubai, U.A.E.; and C21 Gate No 4, Ajman, U.A.E. (see also address under Bahrain)",Human,UNITED ARAB EMIRATES,84 FR 61541,2019-11-13,2019,For all items subject to the EAR. (See Â§ 744.11 of the EAR),Presumption of denial,NaN,NaN
57,df4de7d8eb717e306b4bd0e68bb4df380be0415b852fbbcd1519933d,"140 Repair Plant JSC, a.k.a., the following two aliases:
âOpen Joint Stock Company 140 Repair Plant; and
âJSC 140 Repair Plant.

 19 Luysi Chalovskoy St., Borisov, 222512, Belarus.",140 Repair Plant JSC,NaN,Firm,BELARUS,87 FR 20299,2022-04-07,2022,"All items subject to the EAR. (See Â§Â§ 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See Â§Â§ 746.8(b) and 744.21(e)",NaN,NaN
58,df4de7d8eb717e306b4bd0e68bb4df380be0415b852fbbcd1519933d,"140 Repair Plant JSC, a.k.a., the following two aliases:
âOpen Joint Stock Company 140 Repair Plant; and
âJSC 140 Repair Plant.

 19 Luysi Chalovskoy St., Borisov, 222512, Belarus.",140 Repair Plant JSC,NaN,Firm,BELARUS,87 FR 34136,2022-06-06,2022,"All items subject to the EAR. (See Â§Â§ 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See Â§Â§ 746.8(b) and 744.21(e)",NaN,NaN
59,f99db052f0ae3e5823a9d73954edf2c5c7243af4da7352ca8f647734,"558 Aircraft Repair Plant JSC, a.k.a., the following one alias:
âJSC 558 ARP.

 7 50 Years VLKSM St., Baranovichi, Brest region, 225320, Belarus.",558 Aircraft Repair Plant JSC,NaN,Firm,BELARUS,87 FR 20299,2022-04-07,2022,"All items subject to the EAR. (See Â§Â§ 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See Â§Â§ 746.8(b) and 744.21(e)",NaN,NaN
60,f99db052f0ae3e5823a9d73954edf2c5c7243af4da7352ca8f647734,"558 Aircraft Repair Plant JSC, a.k.a., the following one alias:
âJSC 558 ARP.

 7 50 Years VLKSM St., Baranovichi, Brest region, 225320, Belarus.",558 Aircraft Repair Plant JSC,NaN,Firm,BELARUS,87 FR 34136,2022-06-06,2022,"All items subject to the EAR. (See Â§Â§ 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See Â§Â§ 746.8(b) and 744.21(e)",NaN,NaN
61,c01de6cb2cb1a41799cf99080a7db2d87320fa469d2a145e9d34d75b,"2566 Radioelectronic Armament Repair Plant JSC, a.k.a., the following one alias:
âJSC 2566 ZRREV.

 54 Gagarina St., Borisov, 222511, Belarus.",2566 Radioelectronic Armament Repair Plant JSC,NaN,Firm,BELARUS,87 FR 20299,2022-04-07,2022,"All items subject to the EAR. (See Â§Â§ 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See Â§Â§ 746.8(b) and 744.21(e)",NaN,NaN
62,c01de6cb2cb1a41799cf99080a7db2d87320fa469d2a145e9d34d75b,"2566 Radioelectronic Armament Repair Plant JSC, a.k.a., the following one alias:
âJSC 2566 ZRREV.

 54 Gagarina St., Borisov, 222511, Belarus.",2566 Radioelectronic Armament Repair Plant JSC,NaN,Firm,BELARUS,87 FR 34136,2022-06-06,2022,"All items subject to the EAR. (See Â§Â§ 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See Â§Â§ 746.8(b) and 744.21(e)",NaN,NaN
63,21d37e3a668e5ee6dfe93e9895a7ded3ec65d05d96dec2dc33c91be0,"Agat-Electromechanical Plant OJSC, a.k.a., the following two aliases:
âJSC Agat Electromechanical Plant; and
âAgat-Elektromekhanicheski Zavod.

 6 Volgogradskaya St., Minsk, 220012, Belarus; and 117, bld. 3, Nezavisimosti Ave., Minsk 220114, Belarus.",Agat-Electromechanical Plant OJSC,NaN,Firm,BELARUS,87 FR 20299,2022-04-07,2022,"All items subject to the EAR. (See Â§Â§ 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See Â§Â§ 746.8(b) and 744.21(e)",NaN,NaN
64,21d37e3a668e5ee6dfe93e9895a7ded3ec65d05d96dec2dc33c91be0,"Agat-Electromechanical Plant OJSC, a.k.a., the following two aliases:
âJSC Agat Electromechanical Plant; and
âAgat-Elektromekhanicheski Zavod.

 6 Volgogradskaya St., Minsk, 220012, Belarus; and 117, bld. 3, Nezavisimosti Ave., Minsk 220114, Belarus.",Agat-Electromechanical Plant OJSC,NaN,Firm,BELARUS,87 FR 34136,2022-06-06,2022,"All items subject to the EAR. (See Â§Â§ 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See Â§Â§ 746.8(b) and 744.21(e)",NaN,NaN
65,4657dc794eba6bf02d0c3a022e1c8f5a5118256cb658d8ca8fc25eff,"ATE-Engineering LLC, 15A Smolenskaya St., Minsk, 220088, Belarus.",ATE-Engineering LLC," 15A Smolenskaya St., Minsk, 220088, Belarus.",Firm,BELARUS,87 FR 20299,2022-04-07,2022,"All items subject to the EAR. (See Â§Â§ 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See Â§Â§ 746.8(b) and 744.21(e)",NaN,NaN
66,4657dc794eba6bf02d0c3a022e1c8f5a5118256cb658d8ca8fc25eff,"ATE-Engineering LLC, 15A Smolenskaya St., Minsk, 220088, Belarus.",ATE-Engineering LLC," 15A Smolenskaya St., Minsk, 220088, Belarus.",Firm,BELARUS,87 FR 34136,2022-06-06,2022,"All items subject to the EAR. (See Â§Â§ 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See Â§Â§ 746.8(b) and 744.21(e)",NaN,NaN
67,cc5159b3481cb318ea1b6783c58cd265deda28470d5c4fafc6d8e6a7,"Bel Huawei Technologies LLC, a.k.a., the following one alias,
âBellHuawei Technologies LLC. 5 Dzerzhinsky Ave., Minsk, 220036, Belarus.",Bel Huawei Technologies LLC,NaN,Firm,BELARUS,84 FR 43495,2019-08-21,2019,"For all items subject to the EAR, see Â§Â§ 734.9(e)
1 and 744.11 of the EAR
2",Presumption of denial,NaN,NaN
68,cc5159b3481cb318ea1b6783c58cd265deda28470d5c4fafc6d8e6a7,"Bel Huawei Technologies LLC, a.k.a., the following one alias,
âBellHuawei Technologies LLC. 5 Dzerzhinsky Ave., Minsk, 220036, Belarus.",Bel Huawei Technologies LLC,NaN,Firm,BELARUS,85 FR 29852,2020-05-19,2020,"For all items subject to the EAR, see Â§Â§ 734.9(e)
1 and 744.11 of the EAR
2",Presumption of denial,NaN,NaN
69,cc5159b3481cb318ea1b6783c58cd265deda28470d5c4fafc6d8e6a7,"Bel Huawei Technologies LLC, a.k.a., the following one alias,
âBellHuawei Technologies LLC. 5 Dzerzhinsky Ave., Minsk, 220036, Belarus.",Bel Huawei Technologies LLC,NaN,Firm,BELARUS,85 FR 36720,2020-06-18,2020,"For all items subject to the EAR, see Â§Â§ 734.9(e)
1 and 744.11 of the EAR
2",Presumption of denial,NaN,NaN
70,cc5159b3481cb318ea1b6783c58cd265deda28470d5c4fafc6d8e6a7,"Bel Huawei Technologies LLC, a.k.a., the following one alias,
âBellHuawei Technologies LLC. 5 Dzerzhinsky Ave., Minsk, 220036, Belarus.",Bel Huawei Technologies LLC,NaN,Firm,BELARUS,85 FR 51603,2020-08-20,2020,"For all items subject to the EAR, see Â§Â§ 734.9(e)
1 and 744.11 of the EAR
2",Presumption of denial,NaN,NaN
71,cc5159b3481cb318ea1b6783c58cd265deda28470d5c4fafc6d8e6a7,"Bel Huawei Technologies LLC, a.k.a., the following one alias,
âBellHuawei Technologies LLC. 5 Dzerzhinsky Ave., Minsk, 220036, Belarus.",Bel Huawei Technologies LLC,NaN,Firm,BELARUS,87 FR 6026,2022-02-03,2022,"For all items subject to the EAR, see Â§Â§ 734.9(e)
1 and 744.11 of the EAR
2",Presumption of denial,NaN,NaN
72,cc5159b3481cb318ea1b6783c58cd265deda28470d5c4fafc6d8e6a7,"Bel Huawei Technologies LLC, a.k.a., the following one alias,
âBellHuawei Technologies LLC. 5 Dzerzhinsky Ave., Minsk, 220036, Belarus.",Bel Huawei Technologies LLC,NaN,Firm,BELARUS,87 FR 55250,2022-09-09,2022,"For all items subject to the EAR, see Â§Â§ 734.9(e)
1 and 744.11 of the EAR
2",Presumption of denial,NaN,NaN
73,65fff35156a662182a9ba24bb93cfe2822be53c45291f689ce9b1fe5,"Belmicrosystems Research and Design Center, Office 313, 12 Korzhenevsky Street, 20108 Minsk, Republic of Belarus; and Korjenevsky Str., 12, Minsk, 220108, Republic of Belarus; and 12, Korzhenevskogo Str., Minsk, 220108, Republic of Belarus.",Belmicrosystems Research and Design Center," Office 313, 12 Korzhenevsky Street, 20108 Minsk, Republic of Belarus; and Korjenevsky Str., 12, Minsk, 220108, Republic of Belarus; and 12, Korzhenevskogo Str., Minsk, 220108, Republic of Belarus.",Firm,BELARUS,75 FR 36516,2010-06-28,2010,For all items subject to the EAR. (See Â§ 744.11 of the EAR),Presumption of denial,NaN,NaN
74,65fff35156a662182a9ba24bb93cfe2822be53c45291f689ce9b1fe5,"Belmicrosystems Research and Design Center, Office 313, 12 Korzhenevsky Street, 20108 Minsk, Republic of Belarus; and Korjenevsky Str., 12, Minsk, 220108, Republic of Belarus; and 12, Korzhenevskogo Str., Minsk, 220108, Republic of Belarus.",Belmicrosystems Research and Design Center," Office 313, 12 Korzhenevsky Street, 20108 Minsk, Republic of Belarus; and Korjenevsky Str., 12, Minsk, 220108, Republic of Belarus; and 12, Korzhenevskogo Str., Minsk, 220108, Republic of Belarus.",Firm,BELARUS,77 FR 58006,2012-09-19,2012,For all items subject to the EAR. (See Â§ 744.11 of the EAR),Presumption of denial,NaN,NaN
75,de017346cd674d3a00d4ae79fbe72e71e0594184cf8218e857e64bb7,"BelOMO Holding, a.k.a., the following one alias:
âThe Belarusian Optical and Mechanical Association.

 23 Makaenka St., Minsk, 220114, Belarus.",BelOMO Holding,NaN,Firm,BELARUS,87 FR 20299,2022-04-07,2022,"All items subject to the EAR. (See Â§Â§ 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See Â§Â§ 746.8(b) and 744.21(e)",NaN,NaN
76,de017346cd674d3a00d4ae79fbe72e71e0594184cf8218e857e64bb7,"BelOMO Holding, a.k.a., the following one alias:
âThe Belarusian Optical and Mechanical Association.

 23 Makaenka St., Minsk, 220114, Belarus.",BelOMO Holding,NaN,Firm,BELARUS,87 FR 34136,2022-06-06,2022,"All items subject to the EAR. (See Â§Â§ 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See Â§Â§ 746.8(b) and 744.21(e)",NaN,NaN
77,23d754a3a3727b218a08a92703258831c29c2a9f0e1896fc6baf6810,"Belspetsyneshtechnika SFTUE, a.k.a., the following two aliases:
âState-Owned Foreign Trade Unitary Enterprise Belspetsvneshtechnika; and
âBSVT.

 8 Kalinovsky St., Minsk, 220103, Belarus.",Belspetsyneshtechnika SFTUE,NaN,Firm,BELARUS,87 FR 20299,2022-04-07,2022,"All items subject to the EAR. (See Â§Â§ 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See Â§Â§ 746.8(b) and 744.21(e)",NaN,NaN
78,23d754a3a3727b218a08a92703258831c29c2a9f0e1896fc6baf6810,"Belspetsyneshtechnika SFTUE, a.k.a., the following two aliases:
âState-Owned Foreign Trade Unitary Enterprise Belspetsvneshtechnika; and
âBSVT.

 8 Kalinovsky St., Minsk, 220103, Belarus.",Belspetsyneshtechnika SFTUE,NaN,Firm,BELARUS,87 FR 34136,2022-06-06,2022,"All items subject to the EAR. (See Â§Â§ 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See Â§Â§ 746.8(b) and 744.21(e)",NaN,NaN
79,e7497cf7ee4838e14f4cbee7d35363b1d9c6dec1567effd227caed3e,"BSVT-New Technologies, 187 Soltysa Street, Minsk, Belarus.",BSVT-New Technologies," 187 Soltysa Street, Minsk, Belarus.",Firm,BELARUS,87 FR 20299,2022-04-07,2022,"All items subject to the EAR. (See Â§Â§ 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See Â§Â§ 746.8(b) and 744.21(e)",NaN,NaN
80,e7497cf7ee4838e14f4cbee7d35363b1d9c6dec1567effd227caed3e,"BSVT-New Technologies, 187 Soltysa Street, Minsk, Belarus.",BSVT-New Technologies," 187 Soltysa Street, Minsk, Belarus.",Firm,BELARUS,87 FR 34136,2022-06-06,2022,"All items subject to the EAR. (See Â§Â§ 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See Â§Â§ 746.8(b) and 744.21(e)",NaN,NaN
81,d6c0a4b44ee5f90bb7a6f14189415bacd90014dd900bfe69cd996d32,"Department of Internal Affairs of the Gomel Region Executive Committee, a.k.a., the following one alias:
âUVD of the Gomel Region Executive Committee.

 3 Kommunarov Street, Gomel, 246050, Belarus.",Department of Internal Affairs of the Gomel Region Executive Committee,NaN,Government,BELARUS,87 FR 20299,2022-04-07,2022,"All items subject to the EAR. (See Â§Â§ 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See Â§Â§ 746.8(b) and 744.21(e)",NaN,NaN
82,d6c0a4b44ee5f90bb7a6f14189415bacd90014dd900bfe69cd996d32,"Department of Internal Affairs of the Gomel Region Executive Committee, a.k.a., the following one alias:
âUVD of the Gomel Region Executive Committee.

 3 Kommunarov Street, Gomel, 246050, Belarus.",Department of Internal Affairs of the Gomel Region Executive Committee,NaN,Government,BELARUS,87 FR 34136,2022-06-06,2022,"All items subject to the EAR. (See Â§Â§ 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See Â§Â§ 746.8(b) and 744.21(e)",NaN,NaN
83,5c85f0500a7950502d458444d27759d741c4b7a542730456303c6f9b,"DMT Trading LLC, 89/2 Pobediteley Ave., 220020 Minsk, Belarus.",DMT Trading LLC," 89/2 Pobediteley Ave., 220020 Minsk, Belarus.",Firm,BELARUS,88 FR 13675,2023-03-06,2023,"For all items subject to the EAR. (See Â§Â§ 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See Â§Â§ 746.8(b) and 744.21(e)",NaN,NaN
84,b0ee37cba57c611a6ad7d8f5b27163379cbcf7632bf368a25c3fdd59,"Internal Troops of The Ministry of Internal Affairs of the Republic of Belarus, a.k.a., the following one alias:
âMVD Internal Troops.

 4 Gorodskoi Val, Minsk, 220030, Belarus.",Internal Troops of The Ministry of Internal Affairs of the Republic of Belarus,NaN,Government,BELARUS,87 FR 20299,2022-04-07,2022,"All items subject to the EAR. (See Â§Â§ 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See Â§Â§ 746.8(b) and 744.21(e)",NaN,NaN
85,b0ee37cba57c611a6ad7d8f5b27163379cbcf7632bf368a25c3fdd59,"Internal Troops of The Ministry of Internal Affairs of the Republic of Belarus, a.k.a., the following one alias:
âMVD Internal Troops.

 4 Gorodskoi Val, Minsk, 220030, Belarus.",Internal Troops of The Ministry of Internal Affairs of the Republic of Belarus,NaN,Government,BELARUS,87 FR 34136,2022-06-06,2022,"All items subject to the EAR. (See Â§Â§ 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See Â§Â§ 746.8(b) and 744.21(e)",NaN,NaN
86,9f5a0ab1f5439b439a75a6904a8852405f70b565fd747a80752e1ab5,"Joint Stock Company Eleron, a.k.a., the following two aliases:
âJSC FCS&HT âSNPO âEleronâ; and
âSNPO Eleron.

 11 Kalinina Per., Minsk, 220012, Belarus.",Joint Stock Company Eleron,NaN,Firm,BELARUS,87 FR 34157,2022-06-06,2022,"For all items subject to the EAR. (See Â§Â§ 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR.)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See Â§Â§ 746.8(b) and 744.21(e)",NaN,NaN
87,9f5a0ab1f5439b439a75a6904a8852405f70b565fd747a80752e1ab5,"Joint Stock Company Eleron, a.k.a., the following two aliases:
âJSC FCS&HT SNPO Eleron and
âSNPO Eleron.

 55 Dibunovskaya St., St. Petersburg, 197183, Russia; and 14 Generala Belova St., Moscow, 115563, Russia; and 11 Oktyabrskava St., Ozersk, Chelyabinsk Region, 456780, Russia.",Joint Stock Company Eleron,NaN,Firm,RUSSIA,87 FR 34157,2022-06-06,2022,"For all items subject to the EAR. (See Â§Â§ 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR.)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See Â§Â§ 746.8(b) and 744.21(e)",NaN,NaN
88,a01bbd84350198a3a675fba5fa5fab81f7ce0c4d5489a50b812f776e,"JSC Integral, a.k.a., the following two aliases:
âOAO Integral; and
âJoint-Stock Company IntegralâHolding Managing Company.

 121A, Kazintsa I.P. Str., Minsk, 220108, Belarus; and 12 Korzhenevskogo Str., Minsk, 220108, Belarus; and 137 Brestskaya Str., Pinsk, Brest region, 225710, Belarus.",JSC Integral,NaN,Firm,BELARUS,87 FR 13061,2022-03-08,2022,"All items subject to the EAR. (See Â§Â§ 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR). This license requirement may be overcome by License Exception GOV under Â§ 740.11(b)(2) and (e)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99 and for U.S. Government supported use in the International Space Station (ISS), which will be reviewed on a case-by-case basis. See Â§Â§ 746.8(b) and 744.21(e)",NaN,NaN
89,a01bbd84350198a3a675fba5fa5fab81f7ce0c4d5489a50b812f776e,"JSC Integral, a.k.a., the following two aliases:
âOAO Integral; and
âJoint-Stock Company IntegralâHolding Managing Company.

 121A, Kazintsa I.P. Str., Minsk, 220108, Belarus; and 12 Korzhenevskogo Str., Minsk, 220108, Belarus; and 137 Brestskaya Str., Pinsk, Brest region, 225710, Belarus.",JSC Integral,NaN,Firm,BELARUS,87 FR 34136,2022-06-06,2022,"All items subject to the EAR. (See Â§Â§ 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR). This license requirement may be overcome by License Exception GOV under Â§ 740.11(b)(2) and (e)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99 and for U.S. Government supported use in the International Space Station (ISS), which will be reviewed on a case-by-case basis. See Â§Â§ 746.8(b) and 744.21(e)",NaN,NaN
